File ID,File Name,Run Metadata ID,Protocol,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"4ca09f60-9e63-4b62-8969-7823b4eafb1f","TCGA_Ovarian_PNNL_Proteome.itraq.tsv",null,"P-S020-3","TCGA Ovarian PNNL Proteome","PDC000114","1","baa8ae46-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","21794375","79cbd72df424b16b03a0059178400ebd","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/114/report/TCGA_Ovarian_PNNL_Proteome.itraq.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WPUN94mhw2VSU1yctiMxLCk2nJGOGnLupjWedBhlT3A34pVwDoXuYTCcDApsAaZqUo~RjHEDE7RBqFYsJ933BzvaxZt3xdkzz7Wj7AV8YZbBis20uX659pVj65D2JJd~~x-Q9Ks-HdauZr9BLmi~0bckH0DfXGRVIgluiDsBSH1L1rGPSE0mwDfCyIFj8ROKipJ82ICaM8XEP9yly5qfiBv1417qatV6DgyS53U6NfiHF6ml99VoCcNvRGQOrCaje35x1gAc5~qU2j~ILPe1-dgU~8ZavdB7fp3ODg7cKACcRy87u2PoWXGi2-h-oIcKj1FfqlwkKn~c0aShfP4khA__"
"d6c01c02-de6b-4f0c-9c74-0a67a5ab5c32","TCGA_Ovarian_PNNL_Proteome.peptides.tsv",null,"P-S020-3","TCGA Ovarian PNNL Proteome","PDC000114","1","baa8ae46-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","93855488","7473cafa8a1267f851144735bd8e8c9f","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/114/report/TCGA_Ovarian_PNNL_Proteome.peptides.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=N8O~~-IJto~IU9lWYtS4B2M53wIAlelbmAiMwMaa0Ce56O~-sXNlnzBKrwn7yczQU3jpex7WK5~ghUh47t1xjFojrOHZBh4W2Hp-dWfJ1fhd1gd7RgdqkOfPc0OUFgCwHnhrZuvtotPgX9y9LYiETDA1obKAbDIZ25~Yncmm3pw8c4hs6D8f5Dk2mJ694iTW3fX-dj-2udzwPxJiOsvpf3LwQQ6DcWUIgNJctCBjexv2-4lcizEJU2XuRiiJfHCZ1498WPSjEyouabefpJ9cOQKq~hi5EZmpTsrFAVF82nETOxSecYODSc0NpsjmGKN04a-RftyR~e~rZsaB7y0nyA__"
"d8fb5a53-55a1-456d-9f35-a9f28f904d0e","TCGA_Ovarian_PNNL_Proteome.summary.tsv",null,"P-S020-3","TCGA Ovarian PNNL Proteome","PDC000114","1","baa8ae46-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","3066416","913fd4ff5f55be472ac62ee6bba64305","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/114/report/TCGA_Ovarian_PNNL_Proteome.summary.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UHLTvHxuTkQE9IIHgEXtw4hytNTXO9KnrdvIj0H~uomIkACS2NMCf4nnZBN6VY6FuTHSOn1IcbWnPCFUOR2H7WopMb1VEwswCm6ds26GFvSU3c1IfaTjJj-U2lYunSSaeb-ABgjQXH4U8yDqZ8uJNDvxADyKnsB7Nmp219x~MxqVDuGPNK5HL7IiTicjQIUC7KoPGkeONtjZeMp0Gc0U1L84xJEFhuYxKzPtLwEYUsG8VOlzofRH8oVAR-IM8MaYKojwzXESEpLb2eWrbYKwuJL4cp5q9uH-1V6H~cxw603vQlXtCbRabQdmgywtAfnnVZ5rQbwswAKeR19QT~7rZw__"
"e6104948-dcc3-4d39-915b-aba2d6078162","TCGA_Ovarian_PNNL_Proteome.sample.txt",null,"P-S020-3","TCGA Ovarian PNNL Proteome","PDC000114","1","baa8ae46-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","4422","b86b1faaeb6c4780e38222dd8feb7c78","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/114/report/TCGA_Ovarian_PNNL_Proteome.sample.txt?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Y4G94RT5OYV-JnF-ZmN9wC9Z7CvApMlrBs4bbDf9ryhJvoiDhQmLu1fu7m85KdaYQxfM~jQLix6rsknx2kHZzlplXqkXu7jgRG9iRxolmvxqfZYw-OX3geCaSsADJch2FJCRSyP3yOncUJZMHxPgUFxrVsX-xqcey-V~rKI5Sjb-f3y2tyukWZySimYHohOaUDJQOwWPfJRDy5ObKYeLUrnk8VJUnK-PVvoctm4Gouy19f5U6JAEJ82Jdu1zR3czEsONy-dp3ddPJD6wBv7zDyXKSfcAVAx3VZCz1FiT17vUsVq9yWNqrA3urdiYMnDKe0c4UK4rbp2fo1TOSP2VtA__"
"74ae70a2-a2bb-4fb2-b2bb-1b1691d70a09","TCGA_Ovarian_JHU_Proteome.sample.txt",null,"P-S020-2","TCGA Ovarian JHU Proteome","PDC000113","1","ba4e17a5-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","6247","4f60a4349fc7b81999c00a56d7386893","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/113/report/TCGA_Ovarian_JHU_Proteome.sample.txt?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DqynpLZgkcH-EgLD0A3srIvZr3bJTt4IKMMO17A9zPBroVexaWIy5-SphEN~uPBuhheU-rkTkfB4eqovsR7MuBVyU0uNmJy~5zBeGhl5FAKIZUj3Nqck51-oan35AnULoz6HdYc~ZP5zr5fuukS3zovuTH9aDtXTcwo~uUbxmXUehLTJ7RRRQXls4m4FGbBqGqeryRh63ETmzSODXK7y7W9ezLMxWyNye2Zs0M8-NnCln27W5lcpAZAOaFYmuswqxfGzu~mbX~HztWUq0wURzwC9bYbKUpCdjmQggNmgRWf0q3rv-wxbXrxB3anszTDwO-OCC0sug1UyObPI3eoFog__"
"7c7141a9-6022-4931-b675-cc6a2f259975","TCGA_Ovarian_JHU_Proteome.summary.tsv",null,"P-S020-2","TCGA Ovarian JHU Proteome","PDC000113","1","ba4e17a5-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","4550917","ec96fd609a613585806aa5e2dccf0518","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/113/report/TCGA_Ovarian_JHU_Proteome.summary.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GeJXbewhNeQ1qvAlZJ7nR6GXtbdupq3DnlQ0rSPkBuXQYY20J30uqtsclyurcUd2svvQqEjyXmsBvgOD7nOKxnPoq-HNpdbqGRW6riU~qi1B-HJ7rATH~FjTTvHVUMwa8ALE28NW~5SmausAnkIidipg3pwI6NI64WTLkEJyuvGcAhh0EvdagNFAb6IBMLlpqJ3moRXsnJ4YK61X73KeWN7uDX3LdB5OBwAzXOQWHFBbRuC-UrBp7Tl6YPoCL-g4-cqTOyjHISstUptB4dIuTi702nphWgUmIUTTx-q79lp2MqByzdDbQLODHSJUKGQ1bXZbUmL76u3md1T9AZuVhw__"
"8e9ab32e-c0bc-4af4-b1eb-cdd1370b6d0a","TCGA_Ovarian_JHU_Proteome.itraq.tsv",null,"P-S020-2","TCGA Ovarian JHU Proteome","PDC000113","1","ba4e17a5-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","40748233","15094e126e019320212dd01a6084b841","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/113/report/TCGA_Ovarian_JHU_Proteome.itraq.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=H3zgiN6942udWxL6OmGpN4HqtQmuRkFGWyLy17FiQBwtkQOG5sNjCCABgGtEU~RWDnEueueWfxy~JhX4sDx3NncD7UZO2-lDYi2uHnVH-gx-WE-sAlXsVNHWR-D1s5yE7DtlymZW8vZqzvcVld1mlOvMVBkxKBINQYPy2fZ9fOcEdwAgmyf41jcdcSZhJd9fSyIFY4~~e9foLs8Glj2xC8UBiFQ3TZsKi8HZJpoeB5KxFQvEpddtMQir3ff-kd3OPBmiW5QoHGSfoVzvbYbOSpvG-P0BhSsnOwsOW4eMpZlU9PH8YgQNa4vX2NKZdR350A-WwXXwdSa1P4j1nVMrLg__"
"973a66b7-e74e-4d3b-b8d0-c74b5cccfdba","TCGA_Ovarian_JHU_Proteome.peptides.tsv",null,"P-S020-2","TCGA Ovarian JHU Proteome","PDC000113","1","ba4e17a5-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","167092278","80bce92f7c0e9a35e8ae9bf5759e990d","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/113/report/TCGA_Ovarian_JHU_Proteome.peptides.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hUECtVhuiNrynKz9VZFZEmSBt7pkfwKqDhQF3O~D0SPNa0gpreLeKSBE0dTqIfZHpjH2tpIpE4KA2nwQVrMh3gUiXBdm978iaMp~MQCmNKJRsW~3JXeI0uUvmkGnmxX-G7wy9udjrt6FqsCRMB7gQKR~epr7e2hnzX8Cvs~lkx9VCIJc2ZyziNgCd4-Sehf93KNON26C4m-ESI4YlYerb~Zk~oP5Xzvf3LcGMXoE~hcuufswTRlf3Lxx8azQb5SnGv06pXAcdNjhMmpA4NciRnRpoWPU2Z0d2kICdn8WwelMNopNmbbNxjYklBrIcw4MekV9c7KqzvBkn33a5r6gOQ__"
"17f71e7f-b889-4eaf-8b4d-2a2b0ce5909a","TCGA_Colon_VU_Proteome_CDAP.r2.precursor_area.tsv",null,"P-S016-1","TCGA Colon Cancer Proteome","PDC000111","1","b998098f-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","8666585","034d868c7e8b6d7331c31564bd1ddd32","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/111/report/TCGA_Colon_VU_Proteome_CDAP.r2.precursor_area.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gJ9TK-DPSEU~sktXIe897e-GnSHJlfnIwEAd2WW7-FB2YpuNrKL8BRVldaroLvUqTpPfppGcpRlpcu2QyVw98a8rabT93-erTnIdkVhFeH~T6qO3wNv7VT0CRKLR3hH0fGXTWsDa3kTBX3mlUkSeY9-7gxAkCK-BV4qHN87rEI17nNt16GEIfqqgJq9f~JMFGfgN7Fb3TVCXw0eWa3OpLkJuGZlIVcUvxTZ9WZmO10TvJWADD42L1WpfJrTe5KpHflgYDlv9BYCxbwR3mIRj5GmVmvKLIIHjFhq80vKar4WGKttlJT~RTOKOVZUhMDzlXXbePEx3QvUKtRg4dyTn3Q__"
"8948f4a1-d217-4c50-9733-9684986573ce","TCGA_Colon_VU_Proteome_CDAP.r2.spectral_counts.tsv",null,"P-S016-1","TCGA Colon Cancer Proteome","PDC000111","1","b998098f-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","2741752","10a786aee59466784018f0f5e774e74b","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/111/report/TCGA_Colon_VU_Proteome_CDAP.r2.spectral_counts.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YGxjeu4HiWhKUpZuweSeX-oCKzeqMA9LUrtEHoCfE22E6JDneEQoKsA0VgiAepryxcScO2B3L1LM~DK8DRl55GD0EOtkJxDLVgPgd9vsia2C2p~zO~6tKQ7CO5FBU43DsHcnSLR9pJ9I4n4IpBW65hIGVG1KeNrFyV0D4xDRAVHDrLMXis5xBal3d24P0GKl-zTUch31S9fCxk5B2GegE2xLK7eXN5YnsDJV2XL~F9PwfnuuLKF~eoqq6KfXMt9Fz7U0J5M5jW6I2qNevHyBZRP-hmzTE8kRUTjeFZ~gnQIrX5-XVG3bF7zOuwlOc~cMS7JEUxlggw3-oeWWy2RNzA__"
"8a349e26-a2cd-47ca-a5a0-b16033ada5a5","TCGA_Colon_VU_Proteome_CDAP.r2.summary.tsv",null,"P-S016-1","TCGA Colon Cancer Proteome","PDC000111","1","b998098f-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","4248378","a7c54bbb90847efe800ab5a4ee3b97a1","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/111/report/TCGA_Colon_VU_Proteome_CDAP.r2.summary.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bsYN89RN31halC6GtqibZY4SSzQFjcUNIJh-wY6A4zSZxp1XyK-ruYk~Pspy3i3uzUX7VH8TzrzwXXEW80Owm4bv2m40bRGzO3dyqRQH-eC2MXymGp7inVUR2uvOQIOQH1iOK3fO8hrCzf6xpH~AwHmXNM-WSsl8uHenGjVAH2UH2SoGXg9orhY3Iy-7bYo4OR9UAS75A6t3JZG05FOfVyi1pm5-eTro2Yb9P1W3nRq0TWDpvhs8-qjcxLtDo8H2GxY7QIJWdGQAx7QmWeUQqj1r2lHFg5MflOcDFmy6Ax-AkVQ2jBOFsUVLwhZril1CEdUT5ytjshS6zRVkQy7Ckw__"
"9ce83fbd-1f9a-424e-8a1e-aa7e131f2a92","TCGA_Colon_VU_Proteome_CDAP.r2.peptides.tsv",null,"P-S016-1","TCGA Colon Cancer Proteome","PDC000111","1","b998098f-57b8-11e8-b07a-00a098d917f8","CPTAC2 Retrospective","Protein Assembly","Text","Open","44982763","d0f6291be149343cf14d50dad8d21f19","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/111/report/TCGA_Colon_VU_Proteome_CDAP.r2.peptides.tsv?Expires=1733933375&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Xtzw2ZmlOomZ4yu-2hl-mC-0MZ3xnJwswJF9L7yyITuEzkrHDuOyWToqgmMEd1HRqu6nXzMDn7quvR98FLjfXLg-Ip7jTs1Fk~y9KwVKOfCB2rUw9nTtVfxwr9T0boM9q~d9KcWrsbi3uAs5puxMjM3QpsZKD9OHB2PLCn3wI1Pp4dAYGzNHA-DIB0OrSmJk23seLrRJ6rXf~7YKWM-esL1kxxRP97lR0CAO1z-UT~WVzX7SOdxKhQA5lsBB37qMeCLHmMAlNGwQvZTpsee3ko1YV1jFgN4XBfP-0~tXmXPePY9yQD9AbjePBL0Nsa3ydtYnrf114gf-8qhf6vy-tw__"
